RAJ2000,DEJ2000,pmRA,pmDE
34.95651344299,57.07928521279,-0.639,-1.033
34.99680935378,57.07719099183,-0.469,-1.137
35.01183996135,57.08496423997,-0.055,-1.689
35.00614933248,57.08206209597,-0.495,-1.132
34.97940707914,57.08849649533,-0.638,-1.185
35.14013170923,57.02946706780,1.476,-2.757
35.13686169697,57.04232228313,-1.419,-0.113
35.15014549931,57.03844207774,-0.630,-1.186
35.10900651319,57.04841902135,6.245,-3.150
35.12281105678,57.03936993315,0.100,3.077
35.13766758178,57.05333596966,-24.455,6.358
35.14270033730,57.05273853213,1.356,1.135
35.17029192659,57.04850120831,-1.086,-0.691
35.13096032876,57.06407114835,-0.574,-1.062
35.13951704360,57.06470432079,-0.639,-1.152
35.15048483889,57.07117330925,1.529,-2.973
35.09742240359,57.05692884887,-0.802,-1.238
35.09985511260,57.04912459008,2.023,-1.689
35.07156641906,57.07251185570,-0.555,-1.060
35.07747010724,57.07755086966,-1.183,1.074
35.14845929358,57.08838840458,-0.356,-0.843
35.13365473965,57.08762653097,-2.824,-0.915
35.10206300117,57.09049165120,-0.441,-1.212
35.17522391981,57.08215157487,-0.854,-0.898
35.18289514081,57.08002018716,-0.623,-1.164
35.20259865329,57.10433405082,-0.850,-1.057
35.21401445843,57.11346645423,-0.926,-1.456
35.22788982826,57.10692257002,-0.606,-1.202
35.19542491757,57.11978910876,-0.485,-1.138
35.15084696124,57.10510290868,5.884,-12.386
35.14775775923,57.11478688284,-0.682,-1.262
35.12971941302,57.10929876785,-0.608,-1.185
35.13623088248,57.11918744047,-0.787,-1.427
35.13816078152,57.13033867763,-7.600,2.069
35.16421124186,57.12387693013,-0.277,0.492
35.16814855978,57.15453400787,-0.500,-1.297
35.16130677741,57.14624596774,0.723,-2.129
35.06551361391,57.09860662853,-0.487,-0.900
35.05058001708,57.11237873691,-0.542,-1.229
35.09028545377,57.12264385304,-0.479,-0.656
35.10320055982,57.11470032584,-0.642,-1.123
35.07707393083,57.11250564825,0.737,-3.146
35.05904014681,57.10911691527,-5.168,0.392
35.07630541385,57.13518474191,6.132,-3.487
35.03479938799,57.12004232611,-4.603,1.790
34.99657381975,57.11604681656,-0.466,-1.059
35.02568919957,57.12450700279,-0.999,-1.331
35.01242849947,57.12917985279,-0.887,-0.612
35.05830726898,57.12424905410,-0.626,-1.003
35.06057018282,57.14023211864,-1.006,-0.395
35.04109051952,57.14939638069,-0.694,-1.185
35.07810887420,57.13737984801,-0.944,-1.110
35.07921017021,57.13978483067,-0.311,-1.110
35.09974918377,57.15146103602,-0.607,-1.223
35.10401979082,57.15179929309,-0.014,-0.648
35.12383753465,57.18157625311,-0.822,-1.019
35.12254730825,57.18009186785,-0.693,-0.972
35.12910253045,57.17621118056,-0.783,-1.339
35.08515975418,57.15641283400,-0.370,-1.351
35.04365493166,57.16149831721,-0.677,-1.251
35.05392075732,57.15207927684,-0.549,-1.217
35.06811379078,57.16685115706,-0.510,-1.344
35.10428173227,57.17401644193,-0.626,-1.123
35.08131262619,57.18803014298,-0.881,-1.173
35.08943466600,57.19100192062,-0.696,-1.158
35.07706466143,57.20168078450,-0.811,-1.290
34.67833034925,56.87018564980,-0.631,-0.534
34.66867221047,56.86476972059,-0.291,-1.146
34.72091460252,56.86775442731,-0.498,-0.802
34.73371937919,56.87660660136,-0.483,0.357
34.68480291675,56.87347348379,-0.609,-1.174
34.71500542767,56.88866850268,-0.581,-1.561
34.70352546346,56.88827976979,2.741,-1.650
34.70562551147,56.88775630475,-0.626,-1.095
34.70761972930,56.87958618173,-1.067,-1.904
34.64577995993,56.87182427606,1.700,-4.462
34.63515572430,56.88108274160,-0.592,0.446
34.64167174218,56.88313992514,49.674,-64.177
34.67819218590,56.90540452410,-0.602,-1.123
34.68734876924,56.89964426673,7.487,-0.681
34.75308819898,56.89507511216,-4.446,-7.316
34.74872941725,56.89414566780,-0.766,-1.085
34.72759301758,56.90178813618,-0.905,-1.344
34.72411593712,56.90044827609,1.465,0.954
34.71435079060,56.89942267765,2.005,0.611
34.72534239300,56.91784178215,10.352,-4.881
34.71673726753,56.91315887836,-0.202,-0.199
34.76939381959,56.90331722784,-0.507,-1.388
34.76156666116,56.90310639428,-0.537,-1.172
34.77275665562,56.93077861705,0.097,0.558
34.73664851956,56.92322511354,-0.661,-0.797
34.68855601735,56.91616320668,-1.930,-6.222
34.69180343390,56.91490339454,-0.579,-1.141
34.70396973284,56.90161632634,-0.668,-1.120
34.70334124192,56.92393824721,-0.570,-1.270
34.68399976002,56.92512215210,-0.808,-1.294
34.69387551694,56.94311976465,-0.775,1.218
34.69663304942,56.93774426358,-0.663,-1.378
34.68564988405,56.93116558727,-9.565,2.183
34.73239411683,56.95062644017,-0.438,-1.076
34.70754028682,56.96425787331,0.005,0.605
34.61891262256,56.88575262959,0.038,-0.896
34.60587523899,56.88333450747,-0.603,-2.311
34.61065185903,56.88343306595,-3.292,-3.064
34.61366742710,56.89991011566,-0.614,-1.180
34.63888187271,56.91252892718,-1.532,-0.139
34.63754209077,56.90369657617,2.441,-2.776
34.61697343770,56.91953976719,-0.572,-1.144
34.63624482714,56.93218671095,15.244,-8.857
34.57695472017,56.91305932476,-5.054,-0.173
34.57481152507,56.90797349318,3.218,-3.465
34.57782857136,56.93013247868,0.962,-1.536
34.57249186576,56.92287315544,2.301,-7.511
34.54202982821,56.92641517271,-1.601,-0.001
34.55325863489,56.93607311381,-0.666,-1.150
34.60525755570,56.93938968401,4.461,-8.434
34.60258720345,56.93645456971,-0.472,-1.621
34.60769653817,56.95387889438,1.611,-1.755
34.60236373583,56.95366785428,-0.859,-1.270
34.61725204837,56.94347121653,3.444,-2.024
34.57845009453,56.95360567693,4.720,-0.122
34.58329303882,56.96215802753,-0.645,-1.234
34.64896103017,56.95217938973,-2.321,-1.351
34.69048577686,56.95048855623,-1.723,-0.883
34.68351858700,56.95884380045,3.336,-3.149
34.63710778363,56.97435730371,-0.480,-1.107
34.58983046039,56.96902248013,-0.700,-1.218
34.59476012381,56.96571538113,-0.661,-1.320
34.60270123385,56.96355419036,-0.828,-1.080
34.61196576642,56.96928441117,-5.410,-6.142
34.61606182545,56.97266978907,4.081,-2.506
34.63250415044,56.98488265341,-0.622,-1.153
34.65141189844,56.99607295139,17.700,1.426
34.65738287510,56.98895187002,-0.571,-1.701
34.62330510075,57.00304776508,-0.743,-1.264
34.61887030235,56.99668425323,-0.642,-1.245
34.63072523241,56.98566770533,-0.613,-1.220
34.64440624214,57.00007900177,1.544,0.916
34.63118164231,57.01199578494,5.287,-4.901
34.79349824383,56.93862174699,1.432,-1.983
34.77598095748,56.93345863094,-0.643,2.090
34.78308887936,56.93617151080,-0.857,-0.309
34.80539103109,56.94556740113,-0.860,-1.676
34.76295789187,56.95292403904,-2.021,-0.065
34.78305626878,56.96446032726,-0.289,0.135
34.77075462623,56.95862700269,-0.652,-0.911
34.80639561884,56.96556717419,-0.522,-0.791
34.80606642603,56.96034601596,-0.512,-1.167
34.74987407559,56.96310973001,-0.842,-1.101
34.75785721591,56.97918793909,-0.599,-1.164
34.75961031250,56.96851269551,-0.728,-1.325
34.75707379343,56.96760980858,-0.628,-1.115
34.77621071812,57.00090791809,1.521,-3.035
34.75274533407,57.00848535585,-0.339,-1.063
34.77660120950,57.00468750931,-1.683,2.952
34.84506295250,56.98103312292,-2.735,0.282
34.84729818713,57.00333228141,-0.450,-1.211
34.85432659623,56.99915599836,-0.582,-1.120
34.83563255838,56.99329818245,-0.567,-1.147
34.82173689613,56.99622644562,6.853,-4.640
34.80966549408,56.99706630691,-2.248,-0.059
34.83054464734,57.00364815043,-0.269,-1.181
34.82974460537,57.00896978373,-0.931,-1.403
34.85716576110,57.01310909574,10.533,-2.155
34.84975385879,57.00441987228,13.598,-14.980
34.85582378395,57.00161023003,-0.617,-1.135
34.86533837478,57.00027676732,3.252,-3.738
34.87454709578,57.01517021705,21.152,-7.141
34.83209908654,57.02196236822,2.851,-0.091
34.86084593077,57.03361060682,-0.719,-1.232
34.79265508669,57.01735777109,-0.913,-0.276
34.81630023312,57.01306608589,-0.706,-1.357
34.77431222631,57.02949713366,-0.431,-1.154
34.77290768623,57.02021032025,-0.877,-1.330
34.78897885405,57.01856168755,-0.955,-0.444
34.77943931340,57.01174772555,-0.581,-1.139
34.77843899425,57.03301980804,-0.489,-1.158
34.79450453357,57.02495983215,-0.622,-1.385
34.83426608644,57.04499060042,-0.680,-1.115
34.84277830035,57.04052680645,-0.566,-1.143
34.81940188930,57.04149648474,-0.550,-1.213
34.81269226275,57.04245000218,-0.525,-1.037
34.81077701004,57.05818889076,-0.432,-1.097
34.80244696825,57.05634788830,-0.691,-1.140
34.71720191147,56.99863385434,0.007,2.021
34.73019268587,56.99626093329,-0.650,-1.145
34.70612919536,56.99452827290,-0.792,-1.253
34.69235055341,57.00037611549,-0.840,-1.025
34.69572130649,56.99262302283,-0.845,-1.215
34.70845512651,57.00777832972,-0.639,-1.178
34.72457505991,57.00366799139,-0.865,0.553
34.70476217234,57.02421483324,4.278,-8.496
34.72589644461,57.03956920334,-0.695,-1.141
34.73211794271,57.02388406497,11.624,5.423
34.65034607502,57.01089458460,-0.230,0.145
34.63966881075,57.01897704424,-0.609,-1.128
34.65450212709,57.03651662105,-0.548,-1.239
34.66388415837,57.02845068028,-0.767,-0.986
34.65665373664,57.03322804916,0.852,0.220
34.66131903576,57.03352291846,-0.632,-1.521
34.71145616912,57.04829346165,12.104,-8.037
34.71962078016,57.04181707773,-0.527,-1.232
34.70824166341,57.03826458449,-0.570,-1.180
34.67403413244,57.03833898389,-2.463,-2.407
34.75383258885,57.03882498909,-0.672,-1.170
34.75151678083,57.02657138437,5.910,2.971
34.75999735335,57.04441219868,-0.718,-0.957
34.77275047270,57.03600713234,-2.802,-0.209
34.72997974383,57.04076876579,-0.648,-1.088
34.73816462026,57.03903418646,-0.606,-1.352
34.75322825474,57.05112865424,-0.581,-1.236
34.77509971258,57.05986295894,-0.514,-1.260
34.78283324676,57.05791299839,-0.586,-1.095
34.79142047285,57.05600869854,-0.630,-1.173
34.78352367035,57.05107741697,-1.366,-0.893
34.78596107648,57.06360603294,-0.701,-0.933
34.79974439725,57.07172324800,-0.703,-1.039
34.78565149449,57.07075767848,-0.313,-1.169
34.76100214394,57.07261857437,-0.717,-1.468
34.74951051091,57.06637293125,-0.751,0.189
34.77189119274,57.06163189659,-1.852,-1.141
34.75875279718,57.06082420169,0.291,0.002
34.77276870459,57.08488024390,0.206,-0.234
34.77227598544,57.07401034808,-0.530,-1.150
34.71019171191,57.05637987723,-0.623,-1.275
34.73122337576,57.07575620409,-0.748,-1.644
34.73649500187,57.06264329775,-0.546,-1.163
34.69472675838,57.06889092432,-0.128,-0.977
34.69973874803,57.06727496421,-0.137,-1.015
34.69769103939,57.05803865625,-0.643,-1.186
34.70165112874,57.05680918671,-1.710,-1.915
34.70307183440,57.07367956236,-0.386,-1.177
34.74223601580,57.07875191708,-0.608,-1.213
34.74413432908,57.07837884026,-0.697,-1.393
34.75159931214,57.07421701000,-0.551,-1.189
34.74603213400,57.07323009639,-0.656,-1.175
34.74094438009,57.07151796489,-0.649,-1.087
34.74468020219,57.09452251363,-0.695,-1.080
34.76492447138,57.08925974469,-0.408,-1.571
34.75649496974,57.08957586860,-14.633,-11.911
34.71822269594,57.08658741274,0.612,-0.610
34.75000253622,57.10226846375,-0.797,-1.025
34.73408335653,57.10245733714,-0.815,-1.274
34.74203876041,57.09995711279,-3.633,-0.756
34.53081494532,56.94553230043,-0.129,-1.863
34.53040619747,56.94198514653,-0.583,-1.197
34.54823509834,56.93932769804,1.244,-0.815
34.50387226219,56.94670106670,6.394,-2.406
34.56865102517,56.97270300209,2.891,-1.894
34.57383524791,56.96809405150,-0.782,-1.105
34.54617357040,56.97191299116,0.500,3.089
34.53532121557,56.97281867691,0.312,-1.134
34.54216076928,56.96522692486,-1.240,-4.409
34.50347421206,56.97616256205,-0.595,-1.123
34.51290033446,56.96574200910,1.279,-10.358
34.47335581365,56.97877049929,-0.672,-1.165
34.49669669981,56.98640390185,0.192,-0.280
34.49080692320,56.98531713793,-0.370,-1.031
34.49174662383,56.98388455632,9.743,-4.497
34.52421303614,56.98807323958,-0.773,-1.256
34.49388550725,56.99029466335,-0.559,-1.182
34.51119153528,57.01322601124,-0.665,-1.188
34.51939123127,57.00508418404,-0.487,-0.706
34.51710674601,57.00494296078,-0.675,0.599
34.51406947705,57.00313819594,-0.582,-1.115
34.58671741072,56.97379857866,-0.509,-1.152
34.59053797315,56.97776186747,-1.717,-1.431
34.57535117392,56.99638795034,0.070,0.587
34.58257381167,57.00098636237,-1.619,-0.388
34.57827008893,56.99520217653,-0.606,-1.241
34.59603899063,57.01020232603,-0.554,-1.385
34.59866930909,57.00879097568,-0.814,-1.098
34.59566887884,57.00839411502,-8.733,7.326
34.58502483634,57.01676054814,-0.575,-1.111
34.59576150672,57.03928127302,2.040,-4.621
34.61475232168,57.02983634585,-0.624,-1.030
34.58315097020,57.02984159593,-0.697,-1.168
34.54289891395,57.01074032974,-2.341,3.280
34.54589867926,57.00070769625,-0.620,-1.717
34.54472824013,56.99787598500,-0.689,-1.210
34.54973444859,57.01771113152,-0.887,-1.681
34.54264804895,57.02322480075,-0.944,1.013
34.55943323471,57.03033552607,-0.444,-1.240
34.58693972902,57.04041080189,0.595,-3.273
34.53887131433,57.04517928416,-0.946,-0.523
34.55040393120,57.05619806165,-1.856,2.204
34.55582992109,57.05497463049,-1.522,-1.309
34.45661055786,56.98122648884,-0.815,0.429
34.45882729084,56.99207367537,-0.478,-1.085
34.46699257309,56.98832809374,-0.603,0.084
34.47525592789,57.01262975305,-1.069,-0.310
34.49700989211,57.01700816394,1.934,-0.775
34.47202100521,57.03652365005,-0.913,-1.212
34.41920074656,57.00668797011,-0.639,-1.217
34.42172213909,57.02462213998,-1.075,0.516
34.43529986549,57.02001146557,-0.672,-1.026
34.40851728761,57.02105451607,-0.610,-1.163
34.41374624694,57.03698053114,5.817,-6.042
34.40490197055,57.03309069344,-0.647,-1.160
34.52145791673,57.04292349724,-0.290,-0.282
34.52296255311,57.03959295799,1.004,-4.568
34.50782439310,57.03984014308,2.786,-3.772
34.48113722865,57.04213900771,-0.668,-1.113
34.53556815070,57.06235713662,0.624,-1.105
34.50839605213,57.07637122099,-0.574,-1.001
34.50629607828,57.06668124197,-0.566,-1.171
34.51647014064,57.06414959776,1.248,-1.095
34.44269031643,57.06880415267,2.244,4.502
34.45555554269,57.06440710091,-0.485,-0.384
34.45839946120,57.08662920966,6.803,-4.475
34.48280579315,57.08569948598,-0.718,-1.114
34.51107362296,57.08823587929,-0.512,-1.202
34.46491327092,57.09088811650,-0.588,-1.197
34.45768917684,57.09043841611,-0.358,-2.442
34.48960520048,57.10690876743,-0.707,-1.241
34.48637571048,57.10397289081,-0.626,-1.254
34.63097298976,57.02761348368,-0.545,-1.165
34.61964789546,57.02836149365,-0.713,-1.029
34.60582243393,57.04888917947,-0.453,-1.229
34.60227140545,57.04159578573,2.188,-4.610
34.62488922406,57.06316896461,-0.615,-1.112
34.66128442552,57.04935997026,-0.631,-1.229
34.67073760168,57.06786573954,-0.259,0.792
34.62677655196,57.07162992599,-0.232,-0.587
34.62588209563,57.06411717019,-4.086,-0.954
34.64807234515,57.07858376856,-0.636,-1.118
34.64239596351,57.07909824820,-0.433,-0.677
34.66167389670,57.07577184532,0.751,-4.505
34.59165042428,57.05383401461,-0.742,-1.195
34.58309453422,57.05102729245,-0.651,-1.175
34.59807979005,57.06773392232,1.271,-5.487
34.61234289602,57.07005690249,-0.564,-1.147
34.60530091195,57.06990333734,-0.932,-1.102
34.56677152171,57.06390130038,-0.591,-1.128
34.57171854400,57.06631748241,-0.685,-1.245
34.57541283759,57.07185078043,-0.475,-1.193
34.58478718579,57.06613722982,-0.604,-1.170
34.57067798271,57.06570889325,-0.648,-1.208
34.58525617101,57.08724928232,1.878,-2.123
34.57979990030,57.08774047317,-0.383,-1.028
34.59501045423,57.07776742517,-0.614,-1.092
34.61124689268,57.08630206667,-0.703,-1.439
34.62786799228,57.09559568836,-0.765,-1.097
34.62046149284,57.09624242969,-0.598,-1.134
34.61950446419,57.10500889617,-0.593,-1.099
34.67822031409,57.07264304812,-0.718,-1.360
34.70544015541,57.08996033294,-11.660,-7.883
34.69072844021,57.08613787334,-0.416,-1.188
34.65022342547,57.08986933211,-4.430,0.008
34.66760223237,57.09190376855,-0.781,-1.125
34.66161763555,57.09401375317,-0.612,-1.098
34.66269735804,57.08428749152,-0.655,-1.231
34.67180871344,57.10386704517,-0.324,-1.360
34.67683973105,57.10042355173,-0.850,-1.470
34.66797788786,57.10087242199,-0.657,-1.267
34.70363316485,57.11073130306,-0.584,-1.191
34.69294454731,57.10539799594,-0.869,-1.401
34.69459841006,57.10307976043,-0.643,-1.156
34.69939112723,57.09796509433,-0.828,-1.124
34.70617385396,57.09721383099,-0.600,-1.165
34.70684074431,57.09234744249,-12.907,-8.703
34.70982302638,57.12248997343,-0.667,-1.092
34.72472358162,57.11397244232,-0.587,-1.324
34.72024481100,57.11262228996,-0.629,-1.246
34.70727111066,57.11335923146,-0.708,-1.216
34.72336797613,57.10981553013,-3.595,-0.157
34.72346645549,57.10696096215,-0.707,-1.394
34.68160606963,57.11983992622,-0.657,-1.372
34.68126191558,57.11493626393,-0.504,-1.236
34.68364975607,57.10792696517,-0.613,-1.062
34.70897579105,57.12410959935,-0.738,-1.119
34.70643209402,57.12191942368,-0.510,-1.413
34.68842701268,57.12704491833,-0.504,-1.226
34.68784124275,57.12184896454,-0.678,-1.077
34.64893460635,57.11203298656,-0.943,-1.256
34.65870473136,57.10604007700,14.520,-14.529
34.61994107217,57.11850482219,-0.176,-1.592
34.62263029402,57.12944091808,-0.732,-1.243
34.62464958161,57.12808982003,-0.509,-1.029
34.64528035303,57.12391743057,-2.119,-0.063
34.62794304953,57.12022466552,-0.619,-1.212
34.63709278328,57.11591206315,-0.473,-1.187
34.66587653767,57.11663725077,-0.694,-1.270
34.67043986311,57.11879512246,-0.647,-1.071
34.67431223780,57.14207318574,-0.894,-1.198
34.67963103513,57.13894578108,-0.757,-1.201
34.68213609137,57.12889409389,-0.658,-1.145
34.63404335851,57.13527578722,0.023,-1.188
34.64099772065,57.14649294271,-0.664,-1.248
34.65054856884,57.14375262077,-0.722,-1.075
34.65554849979,57.13580390737,-0.211,0.628
34.66098569835,57.15370664138,-0.587,-1.303
34.56754794239,57.09624526752,-0.640,-1.109
34.56263523623,57.09571618652,-0.502,-1.254
34.56442601523,57.08275483337,-0.814,-1.287
34.53762229679,57.08090440488,-0.910,-1.309
34.53866569518,57.10852544614,-0.621,-1.144
34.53997005445,57.10557724279,-0.652,-1.224
34.54430308990,57.10481414859,-0.535,-1.097
34.57627949737,57.10918344994,-0.713,-1.308
34.58657805208,57.10391442060,-0.571,-1.168
34.58800262512,57.11972811569,-0.543,-1.168
34.58361899649,57.11788900419,-0.702,-1.211
34.58932683045,57.10803664328,-0.689,-1.108
34.59614822148,57.11742827754,-0.407,-1.016
34.55440406723,57.12566971803,0.013,-1.750
34.51548973321,57.10818999774,-0.818,-0.858
34.53047541634,57.10918609621,-1.432,-0.918
34.49816645881,57.11547345064,-0.662,-1.199
34.51184976477,57.12595203596,-0.683,-1.227
34.54379314410,57.14394836563,36.204,-18.604
34.53750212333,57.13701654198,-0.739,-1.177
34.54349496671,57.13256394726,-0.676,-1.362
34.52566022379,57.13937018001,-0.691,-1.205
34.53367149465,57.15473761279,-0.898,-1.396
34.59510352653,57.12990284140,-0.749,-1.221
34.59823885998,57.12502959940,-0.743,-1.105
34.60276370616,57.12006266917,-0.596,-1.318
34.61554198606,57.12986983001,0.013,-1.009
34.61517739774,57.14581741583,-0.894,-1.217
34.61085149261,57.14472236103,-0.651,-1.137
34.61061529626,57.13997265314,-0.709,-1.272
34.61012235631,57.13539480576,-0.472,-0.807
34.58226470969,57.14615792909,-0.616,-1.221
34.57509917906,57.14190053878,-0.477,-1.141
34.58772276283,57.15499851927,-0.562,-1.140
34.59686521889,57.15090661249,-0.487,-1.333
34.60412313382,57.14569430374,-0.732,-1.388
34.59975131118,57.14503025901,-0.833,-1.365
34.62430678879,57.15087913123,-0.648,-1.361
34.62230295484,57.14655227933,-0.361,-0.913
34.63300232967,57.14677668817,-0.414,-1.039
34.63621834557,57.17233907932,-0.620,-1.222
34.63475904185,57.15570046001,0.190,-1.109
34.60027666426,57.16636010999,-0.660,-0.432
34.61171479102,57.16011398613,-1.651,-1.990
34.60394911049,57.16788501554,-0.675,-1.041
34.59902758167,57.16421272531,-0.573,-1.171
34.61113476602,57.16251133428,-0.097,-0.790
34.60749950851,57.17306818389,-0.879,-1.072
34.60787738815,57.17361279988,-0.492,-1.222
34.61222995393,57.16827623473,-0.431,-1.132
34.56276691968,57.15350015803,-0.750,-1.255
34.55960108735,57.14535408978,-0.557,-1.166
34.58540781771,57.16350412802,-0.663,-1.181
34.56591707140,57.16292607579,-0.525,-1.183
34.57656303228,57.16016848563,-9.671,4.422
34.57404632683,57.15444608928,-0.516,-1.596
34.55466349718,57.16410575859,-0.941,-1.268
34.55007871370,57.16125016140,-0.546,-1.412
34.54315590489,57.16120207786,-0.334,-1.586
34.53732681109,57.16161925677,-2.085,-1.547
34.54829112467,57.15331121360,-1.004,-1.492
34.56290517798,57.17112160625,-0.455,-1.055
34.55490379064,57.16705178640,-0.557,-1.523
34.58233524190,57.18280245376,-0.822,-1.215
34.58780035984,57.17404376610,-1.145,-0.977
34.59421499395,57.19475764987,-0.668,-1.062
34.58835612620,57.18676254731,0.781,-0.234
34.59332591217,57.18303343526,-0.540,-1.084
34.60677757251,57.17741874493,-0.501,-1.260
34.58076866563,57.18980445917,-0.659,-1.042
34.89500412681,57.02745868846,3.632,-1.482
34.89131083827,57.02531843030,0.217,-0.724
34.88241795757,57.05249320279,-0.403,-1.412
34.90705876967,57.05673354657,-0.745,-1.126
34.91111014766,57.06152759014,-1.098,-1.200
34.92047737825,57.06213255118,-0.789,-1.435
34.88663433393,57.06617725475,-0.609,-0.769
34.89861333792,57.08144505104,-0.332,-0.942
34.90105053253,57.07451383990,-0.594,-1.098
34.89555145638,57.07323635449,-0.515,-1.210
34.89856982740,57.07126338458,-0.690,-1.240
34.84418475285,57.05511746304,-0.664,-1.121
34.82681712347,57.06163657301,-0.688,-1.014
34.83246498727,57.08486826241,-0.686,-1.013
34.83887944413,57.07694504322,-0.883,-1.052
34.87206331538,57.07359542119,-1.034,-1.542
34.86049579061,57.07837163690,-1.156,-1.692
34.86187388655,57.07480842669,-1.989,-0.062
34.87654259512,57.09721358925,-0.488,-1.198
34.94350702224,57.07912466020,-0.548,-1.290
34.92812040679,57.07303519243,-0.543,-1.179
34.93298803833,57.07217066180,40.692,-21.169
34.94487861952,57.09275292267,0.414,-1.077
34.91695977781,57.09199206153,-0.658,-1.099
34.91713368791,57.08261744197,-0.668,-1.237
34.91874932399,57.07999211955,-0.500,-1.035
34.90081035418,57.08874446258,-0.527,-1.253
34.95657440681,57.09802980221,-0.586,-1.005
34.96719061592,57.10872616583,-0.659,-1.110
34.94557768082,57.11357145782,-0.602,-0.999
34.94934591109,57.11098422692,-0.610,-1.091
34.94427646721,57.11170407026,0.554,0.095
34.95534515654,57.13178662710,-0.490,-0.418
34.94183991668,57.13175335866,-0.427,-1.492
34.88733429585,57.10915669821,-0.640,-0.874
34.89103036324,57.10366805536,-0.534,-1.176
34.89873152064,57.10139419349,-0.757,-1.059
34.89605114051,57.09861690920,-0.710,-1.050
34.89677125697,57.09441493468,-0.639,-1.127
34.90934234547,57.10546817794,-0.575,-1.296
34.87009465620,57.11792879551,-0.585,-1.098
34.86984063895,57.11586176990,-0.551,-1.212
34.88339682107,57.12179482072,-0.617,-1.172
34.91101141261,57.12191719972,-0.687,-1.252
34.91452452937,57.12045176373,0.190,5.531
34.92285116799,57.14346772170,-0.673,-1.081
34.90974270463,57.15537155238,-0.716,-1.033
34.80142791551,57.07642650427,0.984,-3.106
34.79503793789,57.07671135838,-0.789,-1.029
34.81991926168,57.09616272364,-3.078,-2.788
34.81421040632,57.09393606147,-0.809,-1.314
34.81381750517,57.08842044674,-0.494,-1.117
34.81167099270,57.08852149643,-0.518,-1.019
34.81926546274,57.08392679796,-0.564,-1.146
34.79049704999,57.09536385199,-0.711,-1.005
34.78270148100,57.09226195428,-2.540,0.691
34.79398179437,57.08301044016,-0.521,-1.105
34.79160237878,57.10861448165,-0.830,-1.157
34.78885806125,57.10420449615,-0.575,-1.350
34.79932495498,57.11136144991,-0.466,-1.142
34.79080966841,57.10617447484,-0.607,-1.400
34.79795380097,57.10069956356,-0.514,-1.164
34.82661762901,57.10798596167,-0.693,-0.939
34.82055683104,57.09872453819,-0.617,-0.996
34.80774067247,57.11329042364,-5.942,0.406
34.81141119208,57.11118046151,-0.884,-1.100
34.82422479258,57.12490390578,-0.632,-1.109
34.75976536313,57.10604429440,-0.894,-1.207
34.75504341847,57.10116140255,-0.678,-1.304
34.78117784562,57.10678629114,-0.749,-1.088
34.77269744778,57.11470833320,-1.384,-1.260
34.78087830123,57.11064402584,-0.577,-0.944
34.75316737204,57.11875217443,-0.943,-1.376
34.74446864016,57.11724922333,2.273,-1.445
34.74620949690,57.12437321367,-0.569,-1.369
34.74065130127,57.11642604146,-0.571,-1.074
34.74160387216,57.11326759628,-0.602,-1.350
34.75065334521,57.10776212678,-0.807,-1.066
34.75185374587,57.10277966852,-0.631,-1.135
34.76539181919,57.12806150500,-0.666,0.430
34.77317357412,57.12452791018,-0.831,-0.879
34.76035680894,57.12280824760,-0.618,-1.269
34.75686877707,57.12194828376,-0.580,-1.274
34.78648648972,57.12905138507,-0.701,-1.237
34.78971432487,57.13274403489,-0.829,-1.121
34.80281682577,57.12489948454,-0.546,-1.293
34.78851691152,57.13509224023,-0.697,-1.094
34.79353343395,57.13058274672,-0.692,-0.952
34.80198001530,57.12664485950,-0.626,-1.015
34.79296345281,57.12710683321,-0.640,-0.929
34.78641779333,57.12766183901,-0.766,-1.028
34.80685654770,57.12498661885,-0.615,-1.021
34.77678839041,57.12608251914,-0.743,-1.179
34.79705352244,57.12169500171,-3.456,2.057
34.78690421607,57.12563592829,-0.345,-1.337
34.81312278189,57.13683155338,-0.806,-1.171
34.81223876000,57.13842985870,-0.739,-1.080
34.80697302934,57.12876971250,-0.459,-1.077
34.76688720427,57.13910258633,-0.638,-1.112
34.76344915667,57.13413593847,-0.767,-1.006
34.77009711034,57.14720344530,-0.670,-1.156
34.76345079768,57.13911583497,-0.151,-1.159
34.76855215623,57.13549863046,-0.673,-1.098
34.77687048000,57.12916246510,-0.696,-0.823
34.76715485605,57.14298734597,-0.849,-1.153
34.76817206230,57.14821421570,-0.832,-0.950
34.77049428209,57.14458371294,-0.606,-1.270
34.77915592685,57.14961513908,-0.478,-1.025
34.78552769578,57.14548713880,-0.838,-1.140
34.77805272415,57.15675619999,-0.786,-1.045
34.78619995209,57.15558818756,-0.757,-1.148
34.78924147744,57.15485771556,-0.738,-1.054
34.77656381697,57.15338837633,-0.521,-0.981
34.77800514402,57.14783370049,-0.702,-1.198
34.78125223331,57.14331863417,-0.630,-1.134
34.77903424565,57.15123945105,-0.554,-0.996
34.86084878657,57.12706072298,-0.603,-0.987
34.85808536183,57.12543879538,-0.454,-1.115
34.85904362135,57.11455909746,-0.839,-1.825
34.86448002521,57.14289097911,-0.196,0.424
34.87330435933,57.13801792982,-0.549,-1.048
34.86444511810,57.13823605922,-0.590,-1.089
34.87592723835,57.13380186075,-1.510,-2.422
34.83127293541,57.14008642273,-0.571,-1.107
34.84515090819,57.14159191767,-0.726,-1.112
34.87100961513,57.15451057201,-0.713,-1.340
